race_url,driver,fastest_lap
https://www.formula1.com/en/results/2003/races/741/spain/race-result,Rubens Barrichello,1
https://www.formula1.com/en/results/2003/races/742/austria/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2003/races/743/monaco/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2003/races/744/canada/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2003/races/745/europe/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2003/races/746/france/race-result,Juan Pablo Montoya,1
https://www.formula1.com/en/results/2003/races/747/great-britain/race-result,Rubens Barrichello,1
https://www.formula1.com/en/results/2003/races/748/germany/race-result,Juan Pablo Montoya,1
https://www.formula1.com/en/results/2003/races/749/hungary/race-result,Juan Pablo Montoya,1
https://www.formula1.com/en/results/2003/races/750/italy/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2003/races/751/united-states/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2003/races/752/japan/race-result,Ralf Schumacher,1
https://www.formula1.com/en/results/2004/races/753/australia/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2004/races/754/malaysia/race-result,Juan Pablo Montoya,1
https://www.formula1.com/en/results/2004/races/755/bahrain/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2004/races/756/san-marino/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2004/races/757/spain/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2004/races/758/monaco/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2004/races/759/europe/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2004/races/760/canada/race-result,Rubens Barrichello,1
https://www.formula1.com/en/results/2004/races/761/united-states/race-result,Rubens Barrichello,1
https://www.formula1.com/en/results/2004/races/762/france/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2004/races/763/great-britain/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2004/races/764/germany/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2004/races/765/hungary/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2004/races/766/belgium/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2004/races/767/italy/race-result,Rubens Barrichello,1
https://www.formula1.com/en/results/2004/races/768/china/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2004/races/769/japan/race-result,Rubens Barrichello,1
https://www.formula1.com/en/results/2004/races/770/brazil/race-result,Juan Pablo Montoya,1
https://www.formula1.com/en/results/2005/races/771/australia/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2005/races/772/malaysia/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2005/races/773/bahrain/race-result,Pedro de la Rosa,1
https://www.formula1.com/en/results/2005/races/774/san-marino/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2005/races/775/spain/race-result,Giancarlo Fisichella,1
https://www.formula1.com/en/results/2005/races/776/monaco/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2005/races/777/europe/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2005/races/778/canada/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2005/races/779/united-states/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2005/races/780/france/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2005/races/781/great-britain/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2005/races/782/germany/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2005/races/783/hungary/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2005/races/784/turkey/race-result,Juan Pablo Montoya,1
https://www.formula1.com/en/results/2005/races/785/italy/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2005/races/786/belgium/race-result,Ralf Schumacher,1
https://www.formula1.com/en/results/2005/races/787/brazil/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2005/races/788/japan/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2005/races/789/china/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2006/races/790/bahrain/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2006/races/791/malaysia/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2006/races/792/australia/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2006/races/793/san-marino/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2006/races/794/europe/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2006/races/795/spain/race-result,Felipe Massa,1
https://www.formula1.com/en/results/2006/races/796/monaco/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2006/races/797/great-britain/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2006/races/798/canada/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2006/races/799/united-states/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2006/races/800/france/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2006/races/801/germany/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2006/races/802/hungary/race-result,Felipe Massa,1
https://www.formula1.com/en/results/2006/races/803/turkey/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2006/races/804/italy/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2006/races/805/china/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2006/races/806/japan/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2006/races/807/brazil/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2007/races/808/australia/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2007/races/809/malaysia/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2007/races/810/bahrain/race-result,Felipe Massa,1
https://www.formula1.com/en/results/2007/races/811/spain/race-result,Felipe Massa,1
https://www.formula1.com/en/results/2007/races/812/monaco/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2007/races/813/canada/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2007/races/814/united-states/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2007/races/815/france/race-result,Felipe Massa,1
https://www.formula1.com/en/results/2007/races/816/great-britain/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2007/races/817/europe/race-result,Felipe Massa,1
https://www.formula1.com/en/results/2007/races/818/hungary/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2007/races/819/turkey/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2007/races/820/italy/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2007/races/821/belgium/race-result,Felipe Massa,1
https://www.formula1.com/en/results/2007/races/822/japan/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2007/races/823/china/race-result,Felipe Massa,1
https://www.formula1.com/en/results/2007/races/824/brazil/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2008/races/825/australia/race-result,Heikki Kovalainen,1
https://www.formula1.com/en/results/2008/races/826/malaysia/race-result,Nick Heidfeld,1
https://www.formula1.com/en/results/2008/races/827/bahrain/race-result,Heikki Kovalainen,1
https://www.formula1.com/en/results/2008/races/828/spain/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2008/races/829/turkey/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2008/races/830/monaco/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2008/races/831/canada/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2008/races/832/france/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2008/races/833/great-britain/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2008/races/834/germany/race-result,Nick Heidfeld,1
https://www.formula1.com/en/results/2008/races/835/hungary/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2008/races/836/europe/race-result,Felipe Massa,1
https://www.formula1.com/en/results/2008/races/837/belgium/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2008/races/838/italy/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2008/races/839/singapore/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2008/races/840/japan/race-result,Felipe Massa,1
https://www.formula1.com/en/results/2008/races/841/china/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2008/races/842/brazil/race-result,Felipe Massa,1
https://www.formula1.com/en/results/2009/races/843/australia/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2009/races/844/malaysia/race-result,Jenson Button,1
https://www.formula1.com/en/results/2009/races/845/china/race-result,Rubens Barrichello,1
https://www.formula1.com/en/results/2009/races/846/bahrain/race-result,Jarno Trulli,1
https://www.formula1.com/en/results/2009/races/847/spain/race-result,Rubens Barrichello,1
https://www.formula1.com/en/results/2009/races/848/monaco/race-result,Felipe Massa,1
https://www.formula1.com/en/results/2009/races/849/turkey/race-result,Jenson Button,1
https://www.formula1.com/en/results/2009/races/850/great-britain/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2009/races/851/germany/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2009/races/852/hungary/race-result,Mark Webber,1
https://www.formula1.com/en/results/2009/races/853/europe/race-result,Timo Glock,1
https://www.formula1.com/en/results/2009/races/854/belgium/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2009/races/855/italy/race-result,Adrian Sutil,1
https://www.formula1.com/en/results/2009/races/856/singapore/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2009/races/857/japan/race-result,Mark Webber,1
https://www.formula1.com/en/results/2009/races/858/brazil/race-result,Mark Webber,1
https://www.formula1.com/en/results/2009/races/859/abu-dhabi/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2010/races/860/bahrain/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2010/races/861/australia/race-result,Mark Webber,1
https://www.formula1.com/en/results/2010/races/862/malaysia/race-result,Mark Webber,1
https://www.formula1.com/en/results/2010/races/863/china/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2010/races/864/spain/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2010/races/865/monaco/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2010/races/866/turkey/race-result,Vitaly Petrov,1
https://www.formula1.com/en/results/2010/races/867/canada/race-result,Robert Kubica,1
https://www.formula1.com/en/results/2010/races/868/europe/race-result,Jenson Button,1
https://www.formula1.com/en/results/2010/races/869/great-britain/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2010/races/870/germany/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2010/races/871/hungary/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2010/races/872/belgium/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2010/races/873/italy/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2010/races/874/singapore/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2010/races/875/japan/race-result,Mark Webber,1
https://www.formula1.com/en/results/2010/races/876/south-korea/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2010/races/877/brazil/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2010/races/878/abu-dhabi/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2011/races/28/australia/race-result,Felipe Massa,1
https://www.formula1.com/en/results/2011/races/29/malaysia/race-result,Mark Webber,1
https://www.formula1.com/en/results/2011/races/30/china/race-result,Mark Webber,1
https://www.formula1.com/en/results/2011/races/31/turkey/race-result,Mark Webber,1
https://www.formula1.com/en/results/2011/races/32/spain/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2011/races/33/monaco/race-result,Mark Webber,1
https://www.formula1.com/en/results/2011/races/34/canada/race-result,Jenson Button,1
https://www.formula1.com/en/results/2011/races/35/europe/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2011/races/36/great-britain/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2011/races/37/germany/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2011/races/38/hungary/race-result,Felipe Massa,1
https://www.formula1.com/en/results/2011/races/39/belgium/race-result,Mark Webber,1
https://www.formula1.com/en/results/2011/races/40/italy/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2011/races/41/singapore/race-result,Jenson Button,1
https://www.formula1.com/en/results/2011/races/42/japan/race-result,Jenson Button,1
https://www.formula1.com/en/results/2011/races/43/south-korea/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2011/races/44/india/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2011/races/45/abu-dhabi/race-result,Mark Webber,1
https://www.formula1.com/en/results/2011/races/46/brazil/race-result,Mark Webber,1
https://www.formula1.com/en/results/2012/races/10/australia/race-result,Jenson Button,1
https://www.formula1.com/en/results/2012/races/11/malaysia/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2012/races/12/china/race-result,Kamui Kobayashi,1
https://www.formula1.com/en/results/2012/races/13/bahrain/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2012/races/14/spain/race-result,Romain Grosjean,1
https://www.formula1.com/en/results/2012/races/15/monaco/race-result,Sergio Perez,1
https://www.formula1.com/en/results/2012/races/16/canada/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2012/races/17/europe/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2012/races/4/great-britain/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2012/races/18/germany/race-result,Michael Schumacher,1
https://www.formula1.com/en/results/2012/races/1/hungary/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2012/races/19/belgium/race-result,Bruno Senna,1
https://www.formula1.com/en/results/2012/races/20/italy/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2012/races/21/singapore/race-result,Nico Hulkenberg,1
https://www.formula1.com/en/results/2012/races/22/japan/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2012/races/23/south-korea/race-result,Mark Webber,1
https://www.formula1.com/en/results/2012/races/24/india/race-result,Jenson Button,1
https://www.formula1.com/en/results/2012/races/25/abu-dhabi/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2012/races/26/united-states/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2012/races/27/brazil/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2013/races/879/australia/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2013/races/880/malaysia/race-result,Sergio Perez,1
https://www.formula1.com/en/results/2013/races/881/china/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2013/races/882/bahrain/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2013/races/883/spain/race-result,Esteban Gutierrez,1
https://www.formula1.com/en/results/2013/races/884/monaco/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2013/races/885/canada/race-result,Mark Webber,1
https://www.formula1.com/en/results/2013/races/886/great-britain/race-result,Mark Webber,1
https://www.formula1.com/en/results/2013/races/887/germany/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2013/races/888/hungary/race-result,Mark Webber,1
https://www.formula1.com/en/results/2013/races/889/belgium/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2013/races/890/italy/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2013/races/891/singapore/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2013/races/892/south-korea/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2013/races/893/japan/race-result,Mark Webber,1
https://www.formula1.com/en/results/2013/races/894/india/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2013/races/895/abu-dhabi/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2013/races/896/united-states/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2013/races/897/brazil/race-result,Mark Webber,1
https://www.formula1.com/en/results/2014/races/898/australia/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2014/races/899/malaysia/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2014/races/900/bahrain/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2014/races/901/china/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2014/races/902/spain/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2014/races/903/monaco/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2014/races/904/canada/race-result,Felipe Massa,1
https://www.formula1.com/en/results/2014/races/905/austria/race-result,Sergio Perez,1
https://www.formula1.com/en/results/2014/races/906/great-britain/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2014/races/907/germany/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2014/races/908/hungary/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2014/races/909/belgium/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2014/races/910/italy/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2014/races/911/singapore/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2014/races/912/japan/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2014/races/913/russia/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2014/races/914/united-states/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2014/races/915/brazil/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2014/races/916/abu-dhabi/race-result,Daniel Ricciardo,1
https://www.formula1.com/en/results/2015/races/917/australia/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2015/races/918/malaysia/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2015/races/919/china/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2015/races/920/bahrain/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2015/races/921/spain/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2015/races/922/monaco/race-result,Daniel Ricciardo,1
https://www.formula1.com/en/results/2015/races/923/canada/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2015/races/924/austria/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2015/races/925/great-britain/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2015/races/927/hungary/race-result,Daniel Ricciardo,1
https://www.formula1.com/en/results/2015/races/928/belgium/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2015/races/929/italy/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2015/races/930/singapore/race-result,Daniel Ricciardo,1
https://www.formula1.com/en/results/2015/races/931/japan/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2015/races/932/russia/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2015/races/933/united-states/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2015/races/934/mexico/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2015/races/935/brazil/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2015/races/936/abu-dhabi/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2016/races/938/australia/race-result,Daniel Ricciardo,1
https://www.formula1.com/en/results/2016/races/939/bahrain/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2016/races/940/china/race-result,Nico Hulkenberg,1
https://www.formula1.com/en/results/2016/races/941/russia/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2016/races/942/spain/race-result,Daniil Kvyat,1
https://www.formula1.com/en/results/2016/races/943/monaco/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2016/races/944/canada/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2016/races/958/europe/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2016/races/945/austria/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2016/races/946/great-britain/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2016/races/947/hungary/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2016/races/948/germany/race-result,Daniel Ricciardo,1
https://www.formula1.com/en/results/2016/races/949/belgium/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2016/races/950/italy/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2016/races/951/singapore/race-result,Daniel Ricciardo,1
https://www.formula1.com/en/results/2016/races/952/malaysia/race-result,Nico Rosberg,1
https://www.formula1.com/en/results/2016/races/953/japan/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2016/races/954/united-states/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2016/races/955/mexico/race-result,Daniel Ricciardo,1
https://www.formula1.com/en/results/2016/races/956/brazil/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2016/races/957/abu-dhabi/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2017/races/959/australia/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2017/races/960/china/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2017/races/961/bahrain/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2017/races/962/russia/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2017/races/963/spain/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2017/races/964/monaco/race-result,Sergio Perez,1
https://www.formula1.com/en/results/2017/races/965/canada/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2017/races/966/azerbaijan/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2017/races/967/austria/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2017/races/968/great-britain/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2017/races/969/hungary/race-result,Fernando Alonso,1
https://www.formula1.com/en/results/2017/races/970/belgium/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2017/races/971/italy/race-result,Daniel Ricciardo,1
https://www.formula1.com/en/results/2017/races/972/singapore/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2017/races/973/malaysia/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2017/races/974/japan/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2017/races/975/united-states/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2017/races/976/mexico/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2017/races/977/brazil/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2017/races/978/abu-dhabi/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2018/races/979/australia/race-result,Daniel Ricciardo,1
https://www.formula1.com/en/results/2018/races/980/bahrain/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2018/races/981/china/race-result,Daniel Ricciardo,1
https://www.formula1.com/en/results/2018/races/982/azerbaijan/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2018/races/983/spain/race-result,Daniel Ricciardo,1
https://www.formula1.com/en/results/2018/races/984/monaco/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2018/races/985/canada/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2018/races/986/france/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2018/races/987/austria/race-result,Kimi Räikkönen,1
https://www.formula1.com/en/results/2018/races/988/great-britain/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2018/races/989/germany/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2018/races/990/hungary/race-result,Daniel Ricciardo,1
https://www.formula1.com/en/results/2018/races/991/belgium/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2018/races/992/italy/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2018/races/993/singapore/race-result,Kevin Magnussen,1
https://www.formula1.com/en/results/2018/races/994/russia/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2018/races/995/japan/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2018/races/996/united-states/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2018/races/997/mexico/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2018/races/998/brazil/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2018/races/999/abu-dhabi/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2019/races/1000/australia/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2019/races/1001/bahrain/race-result,Charles Leclerc,1
https://www.formula1.com/en/results/2019/races/1002/china/race-result,Pierre Gasly,1
https://www.formula1.com/en/results/2019/races/1003/azerbaijan/race-result,Charles Leclerc,1
https://www.formula1.com/en/results/2019/races/1004/spain/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2019/races/1005/monaco/race-result,Pierre Gasly,1
https://www.formula1.com/en/results/2019/races/1006/canada/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2019/races/1007/france/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2019/races/1008/austria/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2019/races/1009/great-britain/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2019/races/1010/germany/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2019/races/1011/hungary/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2019/races/1012/belgium/race-result,Sebastian Vettel,1
https://www.formula1.com/en/results/2019/races/1013/italy/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2019/races/1014/singapore/race-result,Kevin Magnussen,1
https://www.formula1.com/en/results/2019/races/1015/russia/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2019/races/1016/japan/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2019/races/1017/mexico/race-result,Charles Leclerc,1
https://www.formula1.com/en/results/2019/races/1018/united-states/race-result,Charles Leclerc,1
https://www.formula1.com/en/results/2019/races/1019/brazil/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2019/races/1020/abu-dhabi/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2020/races/1045/austria/race-result,Lando Norris,1
https://www.formula1.com/en/results/2020/races/1046/styria/race-result,Carlos Sainz,1
https://www.formula1.com/en/results/2020/races/1047/hungary/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2020/races/1048/great-britain/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2020/races/1049/70th-anniversary/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2020/races/1050/spain/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2020/races/1051/belgium/race-result,Daniel Ricciardo,1
https://www.formula1.com/en/results/2020/races/1052/italy/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2020/races/1053/tuscany/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2020/races/1054/russia/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2020/races/1055/eifel/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2020/races/1056/portugal/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2020/races/1057/emilia-romagna/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2020/races/1058/turkey/race-result,Lando Norris,1
https://www.formula1.com/en/results/2020/races/1059/bahrain/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2020/races/1060/sakhir/race-result,George Russell,1
https://www.formula1.com/en/results/2020/races/1061/abu-dhabi/race-result,Daniel Ricciardo,1
https://www.formula1.com/en/results/2021/races/1064/bahrain/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2021/races/1065/emilia-romagna/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2021/races/1066/portugal/race-result,Valtteri Bottas,1
https://www.formula1.com/en/results/2021/races/1086/spain/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2021/races/1067/monaco/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2021/races/1068/azerbaijan/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2021/races/1070/france/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2021/races/1092/styria/race-result,Lewis Hamilton,1
https://www.formula1.com/en/results/2021/races/1071/austria/race-result,Max Verstappen,1
https://www.formula1.com/en/results/2021/races/1072/great-britain/race-result,Sergio Perez,1
https://www.formula1.com/en/results/2021/races/1073/hungary/race-result,Pierre Gasly,1
